The binary number in column 1 represents the coefficients taken , 1 => +1 coefficient, 0 => -1 coefficient 
 Coefficients     Same sign hamming dist 1     Evaluated value(sorted)
********************************************************************************
For n = 2
01110010101111     14     9.396798695746703 
01011101010111     14     9.398397120636961 
11110010100011     14     9.40651477482763 
00111101111000     14     9.409913728826218 
01010101111101     14     9.411863618987486 
01111010100110     14     9.41535877784899 
11001111001001     14     9.41535923327632 
10101011001111     14     9.42092852703544 
11010101110001     14     9.421579698068411 
10111010101001     14     9.422207947759384 
10110001110111     14     9.427148991827531 
01011101110100     14     9.430423701089776 
11111010001000     14     9.434376892588116 
11100011100110     14     9.437261934556496 
11110001010110     14     9.439317936656263 
11011010100101     14     9.44271792002294 
00110111100111     14     9.449232174527353 
10101011101100     14     9.452955107488254 
01100110111011     14     9.45326888518887 
10111001011100     14     9.455011109588016 
10011010111011     14     9.460014297944975 
01110111000110     14     9.46140111935608 
10110111001001     14     9.468250289266473 
01101110110010     14     9.471828967291156 
11011010011010     14     9.472183242773703 
00111111001100     14     9.477094292287838 
01101101001111     14     9.477460619920162 
01111100101001     14     9.478740040644109 
10111001101010     14     9.48002946793377 
11010001101111     14     9.481979358095039 
10111111000000     14     9.48681037136876 
11101101000011     14     9.487176699001086 
11010111000101     14     9.488760261530029 
01001110111101     14     9.489472030384178 
10001011111110     14     9.49076145767384 
11100010011111     14     9.498366265950665 
11001110110001     14     9.499188109465102 
11011001100110     14     9.500539440197326 
11100101101001     14     9.500643197351614 
10101010110111     14     9.504757403224225 
10010111011011     14     9.506056639452064 
01101101101100     14     9.509487200372977 
00011111011110     14     9.514900642473428 
01111011001001     14     9.515222078398246 
01011100111011     14     9.516546390829696 
11101010010110     14     9.516926348052952 
11101101100000     14     9.519203279453901 
11111000001101     14     9.523837421405908 
10011111010010     14     9.52461672155435 
00111110010111     14     9.528896588023809 
11100010111100     14     9.53039284640348 
10010111111000     14     9.538083219904879 
11000101111011     14     9.538449547537201 
00110110111101     14     9.542363086374333 
01001101111110     14     9.54729355055856 
10100111010111     14     9.55079974473131 
10110110110001     14     9.55207916545526 
01011011011011     14     9.553028428583833 
01110110011100     14     9.554532031203063 
11001101110010     14     9.557009629639488 
11110000111010     14     9.557467206848997 
11001010101111     14     9.559587769491731 
00111110110100     14     9.560923168476624 
01101100110111     14     9.561289496108948 
11011000011111     14     9.561643771591495 
11110110010000     14     9.564248110283987 
10111101000101     14     9.576270900186552 
01110110101010     14     9.579550389548814 
11101100011001     14     9.58030761084807 
10100111110100     14     9.582826325184126 
01011110001111     14     9.583726954291315 
01011011111000     14     9.585055009036648 
11011110000011     14     9.593443033372239 
11011000111100     14     9.59367035204431 
01101011010111     14     9.597771533863085 
01111010110001     14     9.599050954587028 
00110101111110     14     9.60018460654872 
10101111001010     14     9.60368022083755 
11000111001111     14     9.605630110998817 
11010110101001     14     9.606909531722764 
10110101110010     14     9.609900685629643 
01100011111101     14     9.61123803221361 
10001111100111     14     9.612021248272375 
10110010101111     14     9.612478825481885 
10011101010111     14     9.614077250372143 
01011110101100     14     9.61575353474413 
11100011110001     14     9.620954111294534 
11001111000110     14     9.624190193101107 
11110010001110     14     9.624647770310615 
11011110100000     14     9.625469613825054 
10010101111101     14     9.627543748722667 
01101011110100     14     9.6297981143159 
10111010100110     14     9.631038907584172 
11000111101100     14     9.637656691451632 
01110001111011     14     9.638312392659127 
11010101011100     14     9.639712693551397 
01110111010001     14     9.645093296094117 
10011101110100     14     9.646103830824957 
11100110100101     14     9.651652637002016 
11110100010101     14     9.65370863910178 
01111001110010     14     9.656872474761414 
11010101101010     14     9.66473105189715 
10100110111011     14     9.66894901492405 
01110100101111     14     9.66901091836661 
01011001111101     14     9.67451553785444 
10110111000110     14     9.67708124909126 
00101110111110     14     9.677793017945408 
11110100100011     14     9.678726997447534 
11100110011010     14     9.681117959752779 
11011001110001     14     9.684231616935364 
10101110110010     14     9.687509097026336 
01111100100110     14     9.687571000468896 
11000110110111     14     9.689458987187603 
10101101001111     14     9.693140749655342 
10111100101001     14     9.69442017037929 
10001110111101     14     9.70515216011936 
01110011001111     14     9.705492956120743 
01011111100001     14     9.706314799635184 
11111100001000     14     9.706589115208018 
11100101100110     14     9.709474157176402 
00111011100111     14     9.711884093394303 
11011100100101     14     9.714930142642846 
11110011000011     14     9.715209035201669 
01101010111011     14     9.71592080405582 
11001110011100     14     9.717321104948088 
01111011000110     14     9.724053038223033 
10101101101100     14     9.725167330108157 
10111011001001     14     9.730902208133426 
10011100111011     14     9.732226520564877 
01110011101100     14     9.737519536573558 
11001110101010     14     9.742339463293842 
11011100011010     14     9.744395465393605 
11110011100000     14     9.747235615654484 
11011011000101     14     9.751412180396981 
01100111011011     14     9.761963145562909 
10001101111110     14     9.762973680293742 
11101001101001     14     9.763295116218565 
00101111110011     14     9.768354282836466 
10011011011011     14     9.768708558319014 
10110110011100     14     9.770212160938245 
11100100011111     14     9.77057848857057 
01010011111110     14     9.775325886759148 
10101100110111     14     9.776969625844128 
01101111010010     14     9.780523227665196 
11010011110010     14     9.785041965840072 
01111101001001     14     9.787434301018148 
11101100010110     14     9.789138570672858 
01110010110111     14     9.789321832309529 
01100111111000     14     9.793989726015724 
10110110101010     14     9.795230519283995 
01001111011101     14     9.798166290758218 
10011110001111     14     9.799407084026496 
10011011111000     14     9.80073513877183 
11001001111011     14     9.801101466404152 
11100100111100     14     9.802605069023384 
00111010111101     14     9.805015005241287 
11001111010001     14     9.807882369839145 
11110010011001     14     9.808339947048651 
10101011010111     14     9.813451663598265 
10111010110001     14     9.81473108432221 
11010110100110     14     9.815740491547551 
01111010011100     14     9.817183950070014 
01001111101011     14     9.823184649103972 
01011101011011     14     9.825240651203735 
11111010010000     14     9.826900029150941 
10100011111101     14     9.82691816194879 
10011110101100     14     9.831433664479311 
11001100101111     14     9.831799992111634 
11110001100101     14     9.836696144472274 
11100011011100     14     9.83908710677752 
01111010101010     14     9.842202308415768 
10101011110100     14     9.84547824405108 
00110111011101     14     9.851057346748377 
10110001111011     14     9.853992522394309 
01011101111000     14     9.85726723165655 
10110111010001     14     9.860773425829299 
00111001111110     14     9.86283652541567 
11100011101010     14     9.864105465123274 
11110001011010     14     9.866161467223037 
11001011001111     14     9.868282029865771 
11011010101001     14     9.869561450589718 
00111111010100     14     9.869617428850663 
01101101010111     14     9.869983756482988 
01111100110001     14     9.871263177206934 
10111001110010     14     9.872552604496596 
11010001110111     14     9.874502494657865 
00110111101011     14     9.876075705094127 
01100101111101     14     9.883450254833512 
